id,way,df1,df2,f stat,f_crit,pvalue,alpha,Reject
ANOVA,1,3,12,15.00342018592578,3.490294819497605,0.0002308697124798753,0.05,True


id,Test,Group 1,Group 2,Size 1,Size 2,muDiff,t stat,pvalue,tails,DF,alpha
FisherLSD,Protected,Waters 2m,Thermo 2m,4,4,-4968.25,-2.930544487169871,0.01259123744701296,2,12,0.05
,,Waters 2m,TECAN 2m,4,4,-1015.0,-0.5987022904397763,0.5605034043933421,,,
,,Waters 2m,ProtiFi 2m,4,4,-10232.75,-6.035833362066622,5.8846688173019857e-05,,,
,,Thermo 2m,TECAN 2m,4,4,3953.25,2.3318421967300944,0.03794337109038004,,,
,,Thermo 2m,ProtiFi 2m,4,4,-5264.5,-3.1052888748967513,0.00910014020163552,,,
,,TECAN 2m,ProtiFi 2m,4,4,-9217.75,-5.437131071626846,0.0001507602243098205,,,


id,Test,Group 1,Group 2,Size 1,Size 2,muDiff,t stat,pvalue,tails,DF,alpha,Reject
Holm-Sidak,Protected,Waters 2m,Thermo 2m,4,4,-4968.25,-2.930544487169871,0.03730009076517071,2,12,0.05,True
,,Waters 2m,TECAN 2m,4,4,-1015.0,-0.5987022904397763,0.5605034043933421,,,,False
,,Waters 2m,ProtiFi 2m,4,4,-10232.75,-6.035833362066622,0.0003530281891229725,,,,True
,,Thermo 2m,TECAN 2m,4,4,3953.25,2.3318421967300944,0.07444704277105785,,,,False
,,Thermo 2m,ProtiFi 2m,4,4,-5264.5,-3.1052888748967513,0.03590669306181016,,,,True
,,TECAN 2m,ProtiFi 2m,4,4,-9217.75,-5.437131071626846,0.0007535738693599248,,,,True


